track_id,track_name,artists_name,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo
1ux3kZhUtIiGIlfXr1yRSm,Cold,Annie Lennox,0.0636,1992,0.626,0.365,263636,0.316,0,0,2,0.113,-11.666,1,41,33696,0.0293,119.821
3Wkq6ESPYijINcm3G3bfwI,Sistinas,Danzig,0.363,1992,0.0232,0.529,260493,0.457,0,0.258,11,0.0738,-12.852,1,37,33604,0.0468,169.719
7sGneWBaDd89TrIFLBw3Nd,A Heart Is A House For Love,The 5 Heartbeats,0.631,1992,0.0846,0.587,371640,0.606,0,6.47E-06,0,0.692,-10.171,1,32,33604,0.0853,152.19
2gMWmiKdQpeNKXMOgZazDr,Ex-Girl To Next Girl,Gang Starr,0.709,1992,0.395,0.78,279000,0.511,1,0.00148,5,0.111,-13.95,1,38,33729,0.203,82.808
4HQQrCVRbAF4gmmZkVtIXx,Changes,"Cecil Lytle, Kevin Flournoy",0.395,1992,0.97,0.757,192973,0.153,0,0.909,0,0.0896,-20.194,1,34,33604,0.0441,92.984
4jHDQx7IZQtKxmOzKXTloL,The Bug,Mary Chapin Carpenter,0.961,1992,0.306,0.669,227067,0.841,0,1.77E-05,2,0.0734,-5.809,1,36,33775,0.0595,172.143
2HlAJ6wrxkyT2HKsIPU5Rc,Munros Office/Stockade,Trevor Jones,0.0323,1992,0.646,0.171,151293,0.203,0,0.941,2,0.18,-15.226,1,33,33604,0.043,119.281
5px4Qtoaye683whe57llHP,Sea Por Diós,Grupo Libra,0.697,1992,0.441,0.639,153739,0.851,0,0,10,0.101,-6.716,1,35,33941,0.0471,123.942
6X8B2WaQMQymiWjL6jaz89,Santa Claus Is Coming To Town,"Frank Sinatra, Cyndi Lauper",0.444,1992,0.556,0.529,156813,0.601,0,1.18E-06,0,0.28,-9.082,0,36,33897,0.0713,141.305
1DdF3FgHaTdqOYJmOLcFZJ,"6 Roumanian Folk Dances, BB 68, Sz. 56: 3. In One Spot","Béla Bartók, Zoltán Kocsis",0.0388,1992,0.989,0.513,54000,0.0359,0,0.955,11,0.0869,-32.621,0,33,33604,0.0437,96.828
1sJN6fKfrrEVnShBIiX7Tb,Sweet Old World,Lucinda Williams,0.326,1992,0.476,0.643,243827,0.331,0,4.38E-06,4,0.0977,-11.947,1,38,33837,0.0258,107.34
2HvtcMIVVKLyiRekISxGk3,El Pitallón,"Chalino Sanchez, Los Amables Del Norte",0.812,1992,0.474,0.463,226069,0.566,0,1.00E-05,5,0.0689,-7.197,1,36,33793,0.0732,196.59
7CElrb5b1CNzbbLUaBynyO,Bailemos Otra Vez,Jose Alberto El Canario,0.968,1992,0.643,0.593,307387,0.819,0,0,5,0.291,-6.209,0,34,33604,0.0386,99.581
2FPOf2fTWVqynUaMRDbhsK,Sacred Ground,McBride & The Ride,0.429,1992,0.381,0.625,198827,0.401,0,0,7,0.0917,-12.127,1,34,33604,0.024,105.344
2I7dNLPnIshiEaGllzNRvP,Una Tarde,"Chalino Sanchez, Los Amables Del Norte",0.814,1992,0.452,0.453,188012,0.493,0,2.43E-05,3,0.168,-7.755,1,36,33793,0.0797,179.442
1rfYpSHxEv2Xbn61hXD6Uk,Querer Tu Amor,Fama,0.77,1992,0.53,0.639,250533,0.409,0,2.09E-06,8,0.194,-11.507,0,33,1992,0.0676,168.64
3YqH26H4kyG3usFtOc8v4P,Shes Got That Vibe,"R. Kelly, Public Announcement",0.742,1992,0.0504,0.801,274133,0.693,0,0,1,0.168,-10.239,1,44,33616,0.073,113.137
4Nxid85fmQidPAY1ZD8Bo1,Ill Take Care Of You,Bobby Blue Bland,0.366,1992,0.695,0.554,136867,0.193,0,0,5,0.103,-16.14,0,39,33960,0.0469,92.993
2X5mUVWsBKjXaHXAMTaVUx,Soak The Sin,Blind Melon,0.653,1992,0.0551,0.426,241160,0.965,0,0.000591,5,0.403,-4.761,1,37,1992,0.0775,113.638
3PyfzEyTIgqKdsXRyFTKOj,Youll Sing a Song and Ill Sing a Song,Ella Jenkins,0.348,1992,0.96,0.58,266467,0.124,0,0,10,0.109,-12.477,1,35,33798,0.0386,122.282
5Cr3dgYZKJrUTJjy2bEaYa,No Rain,Blind Melon,0.562,1992,0.663,0.36,217200,0.573,0,0.000178,9,0.136,-6.054,1,37,1992,0.0326,73.371
4b4dNdyRwc22RgHnHDCaWw,Everythings Ruined,Faith No More,0.228,1992,0.0012,0.541,274107,0.959,0,0.122,2,0.111,-7.654,1,43,33763,0.0605,103.955
0L61rHjQNoXYZJeYW8AXbE,Trust,The Cure,0.274,1992,0.269,0.387,330000,0.367,0,0.556,5,0.149,-16.847,1,33,33715,0.0304,150.197
0MSAWjq5aWfTUNL9hv7Epd,In The Heat Of The Night,Sandra,0.698,1992,0.00257,0.636,301933,0.913,0,0.106,0,0.194,-8.838,1,55,33604,0.0311,123.28
1rLDoTwYS4oF7Hmjc4sHDA,After the Dance,El DeBarge,0.533,1992,0.201,0.773,362067,0.502,0,0.000178,6,0.114,-10.747,0,35,1992,0.0261,99.265
4zMJYmYSTZBNn1YdZVznSS,"Sabor, Sabor",Rosario,0.855,1992,0.127,0.783,263840,0.591,0,0.0154,6,0.0654,-13.053,0,49,33714,0.0374,135.739
5qjmbGWL1WLTSU58Q8hOuq,When You Leave That Way You Can Never Go Back - Remastered Version,Confederate Railroad,0.317,1992,0.163,0.586,251467,0.371,0,0.00146,2,0.0812,-12.766,1,34,33722,0.0259,81.421
0XyJW5i0GSBrKAzs0c2jr1,Even If My Heart Would Break,"Kenny G, Aaron Neville",0.318,1992,0.0397,0.507,297733,0.452,0,0,7,0.045,-12.089,1,43,33925,0.0563,157.855
4lALu1wKGX1mNIiIlr3U7B,Rooming House On Venice Beach,Jonathan Richman,0.867,1992,0.823,0.689,308227,0.412,0,0,9,0.101,-15.833,1,35,33604,0.0806,92.767
5I3skDSMEYBLhKQBBkGIyF,Hoy Quiero Confesar,Jose Alberto El Canario,0.946,1992,0.513,0.52,267693,0.477,0,4.63E-06,2,0.189,-15.773,1,34,33604,0.0326,90.054
5dz43JZ6QteTXfAtmZbB2n,Surrounded,Dream Theater,0.142,1992,0.00994,0.319,330067,0.71,0,6.98E-05,7,0.209,-9.937,1,44,33785,0.0684,165.621
4aD0RFy4Y6i8eToTXdizZZ,Mars,Television,0.352,1992,0.263,0.643,296373,0.5,0,3.51E-05,0,0.272,-11.954,1,39,1992-10,0.0503,61.038
71Tl6ooOs4IhZjT9NxHOUh,Dont Ever Leave Me,Paul Anka,0.646,1992,0.789,0.67,148507,0.351,0,0,3,0.248,-11.803,1,33,33620,0.0308,102.732
5kRDK0lC01ceWWuXgkjYLi,Silent All These Years - 2015 Remaster,Tori Amos,0.295,1992,0.936,0.48,251240,0.228,0,1.11E-05,4,0.11,-10.833,1,43,33609,0.0354,128.035
6lqKYoYGYprzbFXT95tDTt,Take It Personal,Gang Starr,0.327,1992,0.175,0.797,190040,0.5,0,0.0227,10,0.109,-16.329,0,37,33729,0.167,98.355
3ZpLO7RsN4GRZoGYUyW45p,Youth Against Fascism,Sonic Youth,0.596,1992,4.04E-05,0.429,216600,0.921,0,0.793,2,0.11,-9.861,1,36,33604,0.0491,144.359
4QuBFbKxEEtCt9227N3ZZ7,Can You Dig It,Brenton Wood,0.732,1992,0.253,0.707,165213,0.461,0,0,8,0.113,-9.544,1,32,33604,0.0449,111.748
5hMuBMTHOtADH8RprzVDAV,Elvira,The Oak Ridge Boys,0.917,1992,0.351,0.815,158960,0.42,0,0.000148,0,0.0574,-13.373,1,32,33604,0.0296,126.521
7j6Wf54qdc0yOk2sE40WRB,The Warrior Is A Child - A Heart That Knows You Album Version,Twila Paris,0.182,1992,0.912,0.259,247933,0.157,0,3.74E-06,2,0.103,-14.397,1,37,33604,0.0365,114.294
4eFGhgj9hRAhkBRMkrPWlt,La Francis,Los Traileros Del Norte,0.961,1992,0.128,0.774,171907,0.801,0,0.00119,4,0.0589,-8.531,1,36,33604,0.0488,95.662
53RPrPo2LlWeSo657i0W09,Volvere,Los Bukis,0.925,1992,0.139,0.733,209493,0.743,0,2.46E-05,0,0.0876,-12.517,1,37,33604,0.0451,134.549
2JaGw7dXV7yo4Pl1ZQvf2e,In the Trunk,Too $hort,0.468,1992,0.0403,0.912,349467,0.364,1,0,1,0.153,-11.659,0,34,33798,0.452,88.041
3Vec0PnlBMjRRgHLmqKY7H,"Bombtrack - Live at 1st Avenue, Minneapolis, MN - April 1993",Rage Against The Machine,0.701,1992,0.516,0.48,356507,0.737,1,1.77E-05,11,0.779,-7.268,0,40,1992,0.57,156.672
02YCglF5eNFT2DwEQyq5UV,Did You Ever Look so Nice,The Samples,0.576,1992,0.0531,0.576,242227,0.806,0,0.277,0,0.126,-9.361,1,33,33706,0.039,101.736
2MnyphWda7BBLIMOMT3l7a,Change,Blind Melon,0.513,1992,0.625,0.392,222307,0.555,0,3.94E-05,2,0.128,-7.336,1,36,1992,0.0308,156.899
4eTOyWkfoZP2vHT6jCfOcS,Cryin,Joe Satriani,0.151,1992,0.0546,0.357,342733,0.447,0,0.0516,4,0.103,-8.601,1,44,33806,0.027,150.943
7xLc4Q5bSja0cD3uKD3T41,Sometimes I Do,Social Distortion,0.402,1992,0.0174,0.405,239733,0.805,0,0.0001,6,0.261,-8.05,1,36,33645,0.0323,148.221
4uDOJaEKr2MoeuIjgXM5kf,Bossa Nova U.S.A.,Dave Brubeck,0.779,1992,0.554,0.619,144160,0.359,0,0.0115,5,0.0752,-19.488,1,39,1992,0.0514,106.037
724NA4IWLsHEcSzkZSTQNQ,These Three Words,Stevie Wonder,0.372,1992,0.451,0.573,293907,0.529,0,1.10E-06,11,0.185,-9.178,0,32,33752,0.0357,77.018
7kUYMKEM6g9UVx98Kn2wg5,Jambalaya (On The Bayou),Hank Williams,0.875,1992,0.873,0.522,173533,0.26,0,2.00E-05,7,0.0826,-11.842,1,34,33604,0.0355,164.593
0HjqybFOq1fzs7A74fSwac,Ojitos Color Café,Fama,0.696,1992,0.413,0.706,227533,0.522,0,3.44E-06,5,0.345,-12.456,1,33,1992,0.134,91.62
6Prxac3TjnVGvjfUZUI0QM,Just By Myself,Greg Brown,0.323,1992,0.744,0.717,285493,0.199,0,0.0478,7,0.0636,-21.163,1,35,33681,0.0412,122.076
0VutyLEoI1f7HzWLQ9LF4Y,Dollar Bill,Screaming Trees,0.223,1992,3.62E-05,0.186,274973,0.864,0,1.08E-05,5,0.127,-6.012,1,38,1992,0.0556,83.682
1zktqqlxSFniWdUWGGkjK5,Safari,The Breeders,0.657,1992,0.00709,0.442,211907,0.709,0,0.409,1,0.152,-12.476,1,40,33700,0.033,114.496
4gLW2ghP3Vs47iDqDxfGt0,Chains of Love - 2009 Remaster,Erasure,0.567,1992,0.00266,0.731,224333,0.833,0,8.95E-05,0,0.111,-8.135,1,33,33924,0.0298,122.602
6q8gtOy3Ho1gGCJDmpV7Nb,Making Believe,Social Distortion,0.106,1992,0.0353,0.336,252467,0.968,0,2.24E-06,6,0.387,-8.186,1,36,33645,0.089,167.19
4jqXhclfwYlEPs4fbnQ7jU,Living In A Dream,Arc Angels,0.435,1992,0.00041,0.424,292640,0.646,0,0.00593,7,0.171,-8.883,1,33,33604,0.0308,160.185
11C6xtJLOaKqqMrl9hQwQ0,Lets Get Rocked,Def Leppard,0.526,1992,0.0109,0.564,295957,0.888,0,6.68E-05,5,0.177,-6.763,1,38,33694,0.0325,91.989
1by8KkLC21uRKPipwj3vjd,Once and for All,"Newsies Ensemble, Newsies Additional Singing Cast",0.478,1992,0.459,0.543,144000,0.474,0,0,11,0.11,-15.335,0,33,33604,0.0745,180.183
78w0l5CJ3VwtXKBpRCktwa,Actium,Aphex Twin,0.436,1992,0.876,0.716,455000,0.31,0,0.935,10,0.131,-14.466,0,40,33644,0.0469,125.691
16Tc7k2bnWNK0XhpZqjL0J,Summertime,Chet Baker,0.58,1992,0.931,0.588,253160,0.21,0,0.889,2,0.119,-17.337,0,43,33858,0.0314,82.047
78x9FWB5S033aa4E67D9Wg,"Slide Thing - Live at Steamboat 1874, Austin, TX - April 1980",Stevie Ray Vaughan,0.799,1992,0.0064,0.35,175000,0.938,0,0.838,4,0.915,-7.311,1,36,33883,0.0781,118.568
15nkhx5ZYM5dIj2Ua4gkw3,Enid,Barenaked Ladies,0.871,1992,0.16,0.55,247000,0.975,0,0,0,0.353,-4.589,1,38,33813,0.094,170.29
6DpQxZwQ5EXVsUNEWxoAWH,Call Me Irresponsible,Tony Bennett,0.144,1992,0.912,0.471,204693,0.182,0,0.000277,2,0.128,-13.754,1,40,33862,0.0296,71.994
0QVOp4pk3QuADsg1Atroe2,Cut,The Cure,0.498,1992,0.0402,0.427,350240,0.866,0,0,4,0.482,-10.822,0,32,33715,0.051,134.134
7l4O5wfISGlWNOuixd0C5O,A Good Idea,Sugar,0.476,1992,0.0011,0.438,227493,0.949,0,0.000104,7,0.474,-5.192,1,33,1992,0.0935,136.747
0dQKabsoT9ojccQgVhLmHN,Legend of the Lamp,Alan Menken,0.503,1992,0.597,0.558,85187,0.22,0,0,7,0.395,-21.56,0,36,33604,0.459,123.172
4IeTBdO34TdmnjXhQwtL7V,Captain Okane - The Clergys Lamentation,"Ensemble Galilei, Maggie Sansone, Bonnie Rideout, Sue Richards, Carolyn SurrickMarcia Diehl",0.263,1992,0.963,0.323,352573,0.0679,0,0.522,4,0.327,-23.649,0,38,33817,0.0369,145.443
4Zdt76K6axk28tuX7Dz3Rw,Maldita Sea,Vicente Fernández,0.347,1992,0.596,0.493,216587,0.39,0,1.67E-06,9,0.325,-6.57,1,40,1992,0.0372,85.362
1ayBTblH8cbaAGYpXTeaQR,By The Time This Night Is Over (with Peabo Bryson),"Kenny G, Peabo Bryson",0.465,1992,0.0711,0.635,285893,0.411,0,0,5,0.104,-13.679,1,40,1992,0.0376,103.857
0MJoZzvVcBz3C86cGSoFOk,Something Good,UGK,0.926,1992,0.0014,0.948,327200,0.699,1,0,7,0.101,-6.336,1,32,33858,0.13,137.152
26yQYGCXD9ypPW8eeXa1gx,Dazzey Duks,Duice,0.868,1992,0.000925,0.884,244867,0.464,0,4.36E-06,1,0.0366,-12.876,1,32,33681,0.222,132.172
34U2gC6p6jFnoY4ts5imyb,Morning,Kenny G,0.16,1992,0.158,0.332,313933,0.279,0,0.158,0,0.0838,-15.601,1,39,1992,0.0301,147.818
5u4BcfEwGQA1hjD2gNPspc,One For My Baby (And One More For The Road) - Remastered,Frank Sinatra,0.184,1992,0.974,0.382,265907,0.00924,0,0.000274,4,0.116,-26.131,1,40,1992,0.0358,92.242
61x3OklHzpCgysCVZp1Plr,Dem No Worry We,Super Cat,0.75,1992,0.0256,0.824,239733,0.76,0,0,7,0.308,-8.227,1,36,33736,0.0498,99.32
7xZZlNe5OhKQmrPvj5E6E6,Lei Pikake,Hapa,0.191,1992,0.749,0.297,329040,0.212,0,0.000137,9,0.203,-16.269,1,34,33604,0.0324,138.065
57IGjyH1P26YUEGjKJWSNe,Rhythm From A Red Car,Hardline,0.532,1992,1.89E-05,0.465,220467,0.922,0,0.294,11,0.328,-7.935,0,40,33732,0.0511,149.117
04gKOT5VZrVvMJHdT55rqc,Venganza De Tina,Joan Sebastian,0.967,1992,0.781,0.5,193422,0.465,0,2.69E-06,10,0.0562,-7.171,1,38,33941,0.0767,202.673
10De2w1JiTDQL1PXM4N9lA,Boats To Build,Guy Clark,0.248,1992,0.712,0.594,229973,0.283,0,0.00109,0,0.0915,-13.559,1,34,33604,0.0383,187.282
2uoOm55gLvLMALwXmKrwXc,Death Dont Have No Mercy,Rev. Gary Davis,0.558,1992,0.872,0.655,283107,0.185,0,0.000697,4,0.0789,-14.009,0,39,33604,0.0511,116.652
5Aap5YVJvxkUSv0vf70GPh,Twisterella - 2001 Remaster,Ride,0.735,1992,0.000384,0.407,221693,0.936,0,0.644,4,0.135,-4.329,1,39,33672,0.0517,135.469
0NyzwUrGvbJAXN4772B0de,La Flaca,J.L.B. Y Cía,0.962,1992,0.335,0.6,217573,0.691,0,5.63E-06,5,0.335,-7.474,0,37,33604,0.0485,202.452
27IDIprqM0BIWzA5Dl5OGq,Let That Pony Run,Pam Tillis,0.357,1992,0.656,0.621,210467,0.424,0,0,0,0.119,-9.087,1,33,33876,0.0227,91.764
2DLUM884fJVwsb5uaZ4QBe,Julián Del Real,Chalino Sanchez,0.809,1992,0.727,0.745,160473,0.552,0,2.36E-05,0,0.302,-4.484,1,34,33823,0.0294,97.915
3UD1XZiA0iP29KI3FuK5Xw,Right Here,SWV,0.669,1992,0.102,0.697,278173,0.854,0,0.0125,11,0.07,-9.513,0,36,33904,0.0797,105.484
7HGyyoWiUdLYddj985Aj1C,Frenesi - 2016 Remaster,Linda Ronstadt,0.693,1992,0.592,0.654,213213,0.432,0,0,2,0.18,-9.958,1,42,33827,0.0361,114.614
2EzP9GaiuQM14JQSZlx8DA,¿Qué Será?,Mazz,0.903,1992,0.187,0.744,220533,0.565,0,0,7,0.0596,-10.291,1,34,33604,0.0494,165.306
2WZcBDmHmCMqA8uZraSsC1,Reggae Train,Kapena,0.898,1992,0.122,0.947,224333,0.479,0,5.74E-06,9,0.141,-13.161,1,31,33648,0.122,116.064
4zxPeZNLsrkJjamWpI15Gl,Wet My Bed - 2017 Remaster,Stone Temple Pilots,0.25,1992,0.0629,0.428,96733,0.507,0,0.28,6,0.423,-17.072,1,34,33876,0.0739,93.166
6Pqu9JB5wOhPYetgIEaNlf,The First Noel - Remastered 1999,Frank Sinatra,0.152,1992,0.954,0.256,164000,0.162,0,0.000153,0,0.132,-16.126,1,34,1992,0.0379,114.35
5sEpqYUOx5y6TH8EeQVWKa,Pleasantly Blue,4 Non Blondes,0.928,1992,0.117,0.527,146960,0.69,0,3.06E-06,9,0.112,-9.948,1,43,33604,0.0701,123.411
6yMnXeUm5aDfY7ZUOYn7XP,Help Me I Am In Hell,Nine Inch Nails,0.221,1992,0.797,0.658,116200,0.168,0,0.908,9,0.112,-23.426,1,35,33869,0.0456,147.924
2iYIFcJsRJqve6j2YKJ91e,Chiquilla Cariñosa,Banda Movil,0.93,1992,0.505,0.763,154413,0.934,0,0.0848,9,0.24,-7.548,1,36,33604,0.0478,101.923
7CqH6kXso4XuLHOJSFomOA,Heres To Life,Shirley Horn,0.0923,1992,0.939,0.187,336000,0.0737,0,0.00038,0,0.104,-21.159,0,43,33604,0.033,83.502
0wv6wbfxSwfAiH120nBI5u,Sheela-Na-Gig,PJ Harvey,0.395,1992,0.0101,0.468,190893,0.562,0,0.000313,1,0.124,-15.875,1,33,33693,0.044,127.055
4MhaifZyR0ojpjv80l54qQ,Rock Me,Steppenwolf,0.844,1992,0.0638,0.6,218827,0.852,0,0.00881,5,0.321,-12.391,1,37,33604,0.0361,126.201
5nFMsTQAVRBUIiqLstuO2t,Hotel De Paso,Los Traileros Del Norte,0.939,1992,0.2,0.798,170293,0.718,0,4.88E-06,7,0.137,-8.527,1,36,33604,0.0528,97.847
1byoTlWVdu5MqeaoKgdRhZ,"Plush - Live; MTV Unplugged, 11/17/93",Stone Temple Pilots,0.425,1992,0.171,0.565,346973,0.549,0,1.50E-05,0,0.823,-8.88,1,39,33876,0.0292,131.503
285HB3e1livtx5SndVhp2d,I Am Legend,White Zombie,0.321,1992,0.00182,0.375,308960,0.642,0,0.0199,9,0.317,-11.806,1,34,33604,0.0564,138.574
3LO6tJZJjDM4xWe4D01HUN,4 Better Or 4 Worse,The Pharcyde,0.648,1992,0.0187,0.781,303067,0.617,1,0.204,11,0.138,-12.995,0,37,33932,0.216,93.908
7cmcQUp7mTnuOmrq2iv2Wa,Neighborhood Sniper,Eazy-E,0.449,1992,0.00085,0.606,311533,0.895,1,2.04E-05,0,0.341,-5.04,1,37,33948,0.257,167.461
2yqVlvXgZ51ynGqwfYADx4,Under Pressure - Live at Wembley 86,Queen,0.294,1992,0.211,0.381,221000,0.983,0,0.00176,2,0.978,-3.379,1,33,33750,0.161,121.907
6zrL6etENCa2ZEwnPcxGkb,Nothing Natural,Lush,0.926,1992,0.00635,0.448,354640,0.794,0,0.813,11,0.0632,-12.176,0,37,33630,0.0331,105.98
2IzsKqsNBHwEgOgKDAn1oY,If I Were Human,Bnny Rbbt,0.202,1992,0.516,0.356,241713,0.539,0,0.0335,2,0.119,-7.873,1,34,33727,0.0296,165.109
4ZyIXabL4Sp97BZfQgqwFB,Gimme All Your Lovin,ZZ Top,0.706,1992,0.0505,0.655,239987,0.785,0,0.0168,5,0.0603,-6.962,1,51,33707,0.0302,119.852
7Lg3OJ4GpYVxo2txulF55X,Dream in Blue,Los Lobos,0.898,1992,0.0563,0.67,214093,0.695,0,0.00136,9,0.0464,-11.196,1,35,1992,0.0422,94.841
10pTcPMZEXcBJTGgsytUIy,Goodnight Baby,Brenton Wood,0.721,1992,0.5,0.732,141787,0.432,0,3.28E-06,3,0.117,-10.337,1,31,33604,0.0584,101.257
2AuDyEx6vmLhKAwnGz18gB,No One Knows,Green Day,0.371,1992,0.147,0.555,219800,0.758,0,0.00328,1,0.0992,-5.944,1,35,33620,0.0365,124.233
3rVCzb2u0odnilEoEMG3A4,Godsend,Beat Happening,0.448,1992,0.91,0.405,568093,0.771,0,0.798,7,0.119,-7.772,1,35,33644,0.0348,116.601
4ZRW5BsjuqO5osXHdKP54V,I Wonder,Blind Melon,0.393,1992,0.105,0.447,332667,0.622,0,1.44E-05,0,0.0813,-8.336,1,37,33604,0.0299,82.011
5vq4OF5MzDORpeNO0IBZiS,"Malted Milk - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,0.596,1992,0.814,0.699,217840,0.214,0,0.000166,11,0.839,-16.766,0,43,33841,0.0829,74.31
286TXH8V54DiHQuwD2dPPL,San Juan del Rio,Chayito Valdez,0.915,1992,0.674,0.766,150453,0.204,0,3.86E-05,9,0.0503,-16.664,1,39,33939,0.0528,116.91
1qY7zhfiiMVzb38kJ2806t,In the Shadow of the Horns - Studio,Darkthrone,0.0342,1992,3.85E-06,0.141,421680,0.999,1,0.00804,11,0.109,-5.335,1,41,33660,0.14,145.834
3Hx0eSBEU9osOoE2LigGeN,Dont Break Me,Samiam,0.246,1992,0.00207,0.299,331107,0.86,0,0.00373,0,0.368,-8.668,1,35,33849,0.0618,117.266
5JYbPUFjUn0i8BQy1C5JTs,Percolator - Original Mix,Cajmere,0.165,1992,0.058,0.897,253718,0.568,0,0.332,0,0.12,-8.041,1,33,33756,0.163,125.916
2y2p9a0zREiKYSAwzW30AR,Tu Engaño,Liberación,0.619,1992,0.389,0.635,178307,0.658,0,0,7,0.113,-7.68,1,37,33604,0.0244,96.867
30J2aUXkTp9vsGWH3tegca,To Be Free,Alan Menken,0.0646,1992,0.954,0.239,99253,0.0608,0,0.0547,0,0.127,-22.689,1,35,33604,0.0359,80.458
4XwVA73jS1dHDyQkstI9Vi,Old Towzer,Grandpa Jones,0.836,1992,0.682,0.792,113533,0.475,0,0.00013,9,0.0977,-10.057,1,32,33604,0.0421,126.899
726FgWV2ZRP5rkJ5MfGbSr,Thunderstruck - Live - 1991,AC/DC,0.0709,1992,0.00088,0.252,395227,0.975,0,0.0658,4,0.747,-5.548,1,43,33904,0.271,134.818
7meARjzII6d3jq8wW2zwfi,Smile,Timi Yuro,0.106,1992,0.945,0.249,166307,0.238,0,9.79E-05,2,0.107,-7.982,1,42,33604,0.0324,177.183
6mqfq8EdYoV07TXM2rgPgb,Hurt,Timi Yuro,0.222,1992,0.707,0.493,148467,0.244,0,0.000462,5,0.121,-11.487,1,44,33604,0.0277,87.044
3bsdCPmDMOWliSMB1U0kyT,"Piano Sonata No. 14 in C Minor, K. 457: II. Adagio","Wolfgang Amadeus Mozart, Jenő Jandó",0.136,1992,0.994,0.362,467347,0.0153,0,0.915,3,0.0854,-29.732,1,40,33646,0.0454,122.729
2dDg0gwg8y8ADIG8FLfGPt,Hold On To My Heart,W.A.S.P.,0.0471,1992,0.00636,0.351,262440,0.484,0,0.291,5,0.13,-7.436,0,46,1992,0.0286,184.995
3Xuw91JTiBMmXzP5bMa8eY,Peter Gunn,Dick Dale and his Del-Tones,0.524,1992,0.00993,0.444,211267,0.754,0,0.606,11,0.308,-10.597,0,38,1992,0.0352,117.024
51ZGKgEfd2TlCZyThJp66s,Love To Be Loved,Peter Gabriel,0.365,1992,0.244,0.544,317680,0.565,0,0.00627,0,0.0853,-11.818,1,31,33874,0.106,112.701
7bHsxtsSdJ3zJIH3cIw8Eg,She Lays It All On The Line - Pure Country/Soundtrack Version,George Strait,0.869,1992,0.284,0.705,152360,0.717,0,0,4,0.107,-9.555,1,33,33604,0.0248,131.471
2a9gyXlZybrvVwnN7RidBV,Aladdins World,Alan Menken,0.317,1992,0.959,0.147,111627,0.0327,0,0.165,5,0.118,-27.175,1,35,33604,0.037,82.217
4EaAxnlWy52lU4zsKr15am,Summer Babe (Winter Version),Pavement,0.568,1992,4.84E-06,0.37,196600,0.854,0,0.845,2,0.0617,-5.91,1,36,1992,0.0288,97.51
4PH2FAf3cVXHtFeDhfIXgS,Razones De Más,Pepe Aguilar,0.656,1992,0.364,0.662,195727,0.473,0,1.44E-05,5,0.0771,-4.723,1,42,33920,0.0314,124.057
4VJYmTsXG9hAfWFBEJruRK,Divine Thing - Remastered,The Soup Dragons,0.827,1992,0.0117,0.674,232173,0.955,0,0.000124,7,0.416,-3.926,1,36,33604,0.0822,118.401
4G9nfjycMbM4beqEheM145,Thumb,Kyuss,0.189,1992,0.145,0.291,281907,0.603,0,0.671,0,0.196,-16.36,1,41,33604,0.0471,125.022
3WLaPM86bIPALUyR6WuHlb,Ive Got Dreams To Remember - Alternate Take,Otis Redding,0.256,1992,0.747,0.584,222027,0.0969,0,0.00504,4,0.192,-17.997,1,32,33604,0.0318,133.25
6NMrxmuxMrHLMpnvjjBXQm,The Biz Vs. The Nuge - Remastered 2009,"Beastie Boys, Biz Markie",0.476,1992,0.864,0.419,33467,0.436,0,2.56E-06,4,0.805,-16.75,1,36,33715,0.0356,131.231
7awYVgOAmDqQIswnzClZDC,Only The Strong Survive,Jerry Butler,0.845,1992,0.609,0.4,155733,0.433,0,0,7,0.313,-10.92,1,34,33604,0.0401,122.85
7yKu474vWQJxOcLlzdPyfP,Dimas Régulo y Miguel,"Chalino Sanchez, Los Amables Del Norte",0.857,1992,0.589,0.68,202745,0.677,0,0.000637,7,0.049,-8.065,1,35,33738,0.0913,96.388
4mg3FP3BP4ELno3sCfjToL,Always and Forever,Pat Metheny Group,0.112,1992,0.927,0.305,324840,0.0484,0,0.834,5,0.109,-19.119,1,41,1992,0.0319,83.1
0WtTqjocYc6CIfQFV1760X,Merry Muthafuckin Xmas,Eazy-E,0.665,1992,0.0237,0.766,356240,0.875,1,0,11,0.112,-5.209,1,35,33948,0.309,94.184
27pNQhhE0MuoHYW5A3MX9Q,The Christmas Song,Luther Vandross,0.375,1992,0.361,0.569,269200,0.556,0,3.52E-05,9,0.181,-9.238,0,35,33897,0.0398,129.341
2oL64F3YB6bEEn4DLZFeZW,I Could Use A Little Love (Right Now),Freddie Jackson,0.476,1992,0.254,0.528,330360,0.48,0,0,9,0.189,-10.808,1,34,33819,0.134,66.385
3GlA7juCOaUXJ40RqSgp1R,This Land Is Your Land,Lee Greenwood,0.965,1992,0.0362,0.536,165107,0.548,0,0,2,0.0298,-10.012,1,33,33604,0.0359,178.686
4PQYaZY5AFHgTvWXkUbYzT,Lithium,Nirvana,0.388,1992,0.000203,0.688,259093,0.599,0,0,7,0.0782,-9.176,1,32,33604,0.038,123.265
